Up field,Down field,Rxx,+Rxy,-Rxy
-31600.0,31600.0,830.5164447935019,-0.8951463762745959,0.8951463762745959
-31550.0,31550.0,830.5170671095152,-0.8948320792744937,0.8948320792744937
-31500.0,31500.0,830.5176894255287,-0.894517782274395,0.894517782274395
-31450.0,31450.0,830.5183117415422,-0.8942034852742928,0.8942034852742928
-31400.0,31400.0,830.5189340575556,-0.8938891882741906,0.8938891882741906
-31350.0,31350.0,830.519556373569,-0.8935748912740884,0.8935748912740884
-31300.0,31300.0,830.5201786895825,-0.8932605942739897,0.8932605942739897
-31250.0,31250.0,830.5208010055959,-0.8929462972738875,0.8929462972738875
-31200.0,31200.0,830.5214233216093,-0.8926320002737853,0.8926320002737853
-31150.0,31150.0,830.5220456376228,-0.8923177032736866,0.8923177032736866
-31100.0,31100.0,830.5226679536363,-0.8920034062735844,0.8920034062735844
-31050.0,31050.0,830.5232902696497,-0.8916891092734822,0.8916891092734822
-31000.0,31000.0,830.5239125856631,-0.89137481227338,0.89137481227338
-30950.0,30950.0,830.5245349016766,-0.8910605152732813,0.8910605152732813
-30900.0,30900.0,830.52515721769,-0.8907462182731791,0.8907462182731791
-30850.0,30850.0,830.5257795337034,-0.8904319212730769,0.8904319212730769
-30800.0,30800.0,830.5264018497169,-0.8901176242729747,0.8901176242729747
-30750.0,30750.0,830.5270241657304,-0.889803327272876,0.889803327272876
-30700.0,30700.0,830.5276464817437,-0.8894890302727738,0.8894890302727738
-30650.0,30650.0,830.5287921460529,-0.8895486472287679,0.8895486472287679
-30600.0,30600.0,830.5300036938396,-0.8896553356130568,0.8896553356130568
-30550.0,30550.0,830.5312152416263,-0.8897620239973456,0.8897620239973456
-30500.0,30500.0,830.5324267894132,-0.8898687123816309,0.8898687123816309
-30450.0,30450.0,830.5336383371999,-0.8899754007659197,0.8899754007659197
-30400.0,30400.0,830.5348498849867,-0.8900820891502086,0.8900820891502086
-30350.0,30350.0,830.5360614327735,-0.8901887775344939,0.8901887775344939
-30300.0,30300.0,830.5372729805603,-0.8902954659187827,0.8902954659187827
-30250.0,30250.0,830.538484528347,-0.8904021543030716,0.8904021543030716
-30200.0,30200.0,830.5396960761339,-0.8905088426873569,0.8905088426873569
-30150.0,30150.0,830.5409076239205,-0.8906155310716457,0.8906155310716457
-30100.0,30100.0,830.5421191717073,-0.8907222194559345,0.8907222194559345
-30050.0,30050.0,830.5433307194941,-0.8908289078402198,0.8908289078402198
-30000.0,30000.0,830.5445422672808,-0.8909355962245087,0.8909355962245087
-29950.0,29950.0,830.5457538150677,-0.8910422846087975,0.8910422846087975
-29900.0,29900.0,830.5469653628544,-0.8911489729930828,0.8911489729930828
-29850.0,29850.0,830.5481769106411,-0.8912556613773717,0.8912556613773717
-29800.0,29800.0,830.549388458428,-0.8913623497616605,0.8913623497616605
-29750.0,29750.0,830.5506000062146,-0.8914690381459494,0.8914690381459494
-29700.0,29700.0,830.5518115540015,-0.8915757265302346,0.8915757265302346
-29650.0,29650.0,830.5530231017883,-0.8916824149145235,0.8916824149145235
-29600.0,29600.0,830.5542346495749,-0.8917891032988123,0.8917891032988123
-29550.0,29550.0,830.5551566424699,-0.8917114014887453,0.8917114014887453
-29500.0,29500.0,830.5557060549077,-0.8913964383343611,0.8913964383343611
-29450.0,29450.0,830.5562554673454,-0.8910814751799805,0.8910814751799805
-29400.0,29400.0,830.5568048797832,-0.8907665120255963,0.8907665120255963
-29350.0,29350.0,830.5573542922209,-0.8904515488712121,0.8904515488712121
-29300.0,29300.0,830.5579037046587,-0.890136585716828,0.890136585716828
-29250.0,29250.0,830.5584531170964,-0.8898216225624473,0.8898216225624473
-29200.0,29200.0,830.5590025295342,-0.8895066594080632,0.8895066594080632
-29150.0,29150.0,830.5595519419719,-0.889191696253679,0.889191696253679
-29100.0,29100.0,830.5601013544097,-0.8888767330992948,0.8888767330992948
-29050.0,29050.0,830.5606507668474,-0.8885617699449142,0.8885617699449142
-29000.0,29000.0,830.5612001792852,-0.88824680679053,0.88824680679053
-28950.0,28950.0,830.5617495917229,-0.8879318436361459,0.8879318436361459
-28900.0,28900.0,830.5622990041608,-0.8876168804817617,0.8876168804817617
-28850.0,28850.0,830.5628484165985,-0.8873019173273811,0.8873019173273811
-28800.0,28800.0,830.5633978290363,-0.8869869541729969,0.8869869541729969
-28750.0,28750.0,830.563947241474,-0.8866719910186127,0.8866719910186127
-28700.0,28700.0,830.5644966539118,-0.8863570278642285,0.8863570278642285
-28650.0,28650.0,830.5650460663495,-0.8860420647098479,0.8860420647098479
-28600.0,28600.0,830.5655954787874,-0.8857271015554637,0.8857271015554637
-28550.0,28550.0,830.5661448912251,-0.8854121384010796,0.8854121384010796
-28500.0,28500.0,830.5666943036629,-0.8850971752466954,0.8850971752466954
-28450.0,28450.0,830.5672437161006,-0.8847822120923148,0.8847822120923148
-28400.0,28400.0,830.5684427955289,-0.8845437420462154,0.8845437420462154
-28350.0,28350.0,830.5699396220325,-0.8843403293442549,0.8843403293442549
-28300.0,28300.0,830.571436448536,-0.8841369166422943,0.8841369166422943
-28250.0,28250.0,830.5729332750395,-0.8839335039403338,0.8839335039403338
-28200.0,28200.0,830.5744301015432,-0.8837300912383732,0.8837300912383732
-28150.0,28150.0,830.5759269280467,-0.8835266785364126,0.8835266785364126
-28100.0,28100.0,830.5774237545502,-0.8833232658344521,0.8833232658344521
-28050.0,28050.0,830.5789205810538,-0.883119853132488,0.883119853132488
-28000.0,28000.0,830.5804174075573,-0.8829164404305274,0.8829164404305274
-27950.0,27950.0,830.5819142340608,-0.8827130277285669,0.8827130277285669
-27900.0,27900.0,830.5834110605645,-0.8825096150266063,0.8825096150266063
-27850.0,27850.0,830.584907887068,-0.8823062023246457,0.8823062023246457
-27800.0,27800.0,830.5864047135715,-0.8821027896226852,0.8821027896226852
-27750.0,27750.0,830.5879015400751,-0.8818993769207246,0.8818993769207246
-27700.0,27700.0,830.5893983665786,-0.8816959642187641,0.8816959642187641
-27650.0,27650.0,830.5908951930821,-0.8814925515168035,0.8814925515168035
-27600.0,27600.0,830.5923920195858,-0.8812891388148429,0.8812891388148429
-27550.0,27550.0,830.5938888460894,-0.8810857261128824,0.8810857261128824
-27500.0,27500.0,830.5953856725928,-0.8808823134109218,0.8808823134109218
-27450.0,27450.0,830.5968824990964,-0.8806789007089613,0.8806789007089613
-27400.0,27400.0,830.5983793256,-0.8804754880070007,0.8804754880070007
-27350.0,27350.0,830.5998761521034,-0.8802720753050401,0.8802720753050401
-27300.0,27300.0,830.6013729786071,-0.880068662603076,0.880068662603076
-27250.0,27250.0,830.6026999102608,-0.8798501668720178,0.8798501668720178
-27200.0,27200.0,830.6039901560921,-0.8796284142245376,0.8796284142245376
-27150.0,27150.0,830.6052804019234,-0.8794066615770575,0.8794066615770575
-27100.0,27100.0,830.6065706477548,-0.8791849089295809,0.8791849089295809
-27050.0,27050.0,830.6078608935861,-0.8789631562821008,0.8789631562821008
-27000.0,27000.0,830.6091511394175,-0.8787414036346206,0.8787414036346206
-26950.0,26950.0,830.6104413852489,-0.8785196509871405,0.8785196509871405
-26900.0,26900.0,830.6117316310803,-0.8782978983396639,0.8782978983396639
-26850.0,26850.0,830.6130218769116,-0.8780761456921837,0.8780761456921837
-26800.0,26800.0,830.6143121227431,-0.8778543930447036,0.8778543930447036
-26750.0,26750.0,830.6156023685744,-0.8776326403972234,0.8776326403972234
-26700.0,26700.0,830.6168926144057,-0.8774108877497468,0.8774108877497468
-26650.0,26650.0,830.6181828602371,-0.8771891351022667,0.8771891351022667
-26600.0,26600.0,830.6194731060684,-0.8769673824547866,0.8769673824547866
-26550.0,26550.0,830.6207633518998,-0.8767456298073064,0.8767456298073064
-26500.0,26500.0,830.6220535977311,-0.8765238771598263,0.8765238771598263
-26450.0,26450.0,830.6233438435625,-0.8763021245123497,0.8763021245123497
-26400.0,26400.0,830.6246340893938,-0.8760803718648695,0.8760803718648695
-26350.0,26350.0,830.6259243352251,-0.8758586192173894,0.8758586192173894
-26300.0,26300.0,830.6272145810565,-0.8756368665699092,0.8756368665699092
-26250.0,26250.0,830.6285048268878,-0.8754151139224327,0.8754151139224327
-26200.0,26200.0,830.6297950727193,-0.8751933612749525,0.8751933612749525
-26150.0,26150.0,830.6310853185506,-0.8749716086274724,0.8749716086274724
-26100.0,26100.0,830.6322943125426,-0.8747356616328972,0.8747356616328972
-26050.0,26050.0,830.6335027331186,-0.8744996144650017,0.8744996144650017
-26000.0,26000.0,830.6347111536944,-0.8742635672971097,0.8742635672971097
-25950.0,25950.0,830.6359195742702,-0.8740275201292143,0.8740275201292143
-25900.0,25900.0,830.6371279948462,-0.8737914729613188,0.8737914729613188
-25850.0,25850.0,830.6383364154221,-0.8735554257934233,0.8735554257934233
-25800.0,25800.0,830.6395448359981,-0.8733193786255278,0.8733193786255278
-25750.0,25750.0,830.640753256574,-0.8730833314576358,0.8730833314576358
-25700.0,25700.0,830.64196167715,-0.8728472842897403,0.8728472842897403
-25650.0,25650.0,830.6431700977258,-0.8726112371218449,0.8726112371218449
-25600.0,25600.0,830.6443785183017,-0.8723751899539494,0.8723751899539494
-25550.0,25550.0,830.6455869388776,-0.8721391427860574,0.8721391427860574
-25500.0,25500.0,830.6467953594536,-0.8719030956181619,0.8719030956181619
-25450.0,25450.0,830.6480037800295,-0.8716670484502664,0.8716670484502664
-25400.0,25400.0,830.6492122006055,-0.8714310012823709,0.8714310012823709
-25350.0,25350.0,830.6504206211814,-0.871194954114479,0.871194954114479
-25300.0,25300.0,830.6516290417572,-0.8709589069465835,0.8709589069465835
-25250.0,25250.0,830.6528374623331,-0.870722859778688,0.870722859778688
-25200.0,25200.0,830.654045882909,-0.8704868126107925,0.8704868126107925
-25150.0,25150.0,830.655254303485,-0.8702507654429006,0.8702507654429006
-25100.0,25100.0,830.6564627240609,-0.8700147182750051,0.8700147182750051
-25050.0,25050.0,830.6576711446369,-0.8697786711071096,0.8697786711071096
-25000.0,25000.0,830.6586682987811,-0.8696019264800761,0.8696019264800761
-24950.0,24950.0,830.6594285349386,-0.8694916847919032,0.8694916847919032
-24900.0,24900.0,830.6601887710962,-0.8693814431037339,0.8693814431037339
-24850.0,24850.0,830.6609490072537,-0.869271201415561,0.869271201415561
-24800.0,24800.0,830.6617092434112,-0.8691609597273917,0.8691609597273917
-24750.0,24750.0,830.6624694795687,-0.8690507180392189,0.8690507180392189
-24700.0,24700.0,830.6632297157263,-0.8689404763510495,0.8689404763510495
-24650.0,24650.0,830.6639899518838,-0.8688302346628767,0.8688302346628767
-24600.0,24600.0,830.6647501880414,-0.8687199929747074,0.8687199929747074
-24550.0,24550.0,830.6655104241988,-0.8686097512865345,0.8686097512865345
-24500.0,24500.0,830.6662706603563,-0.8684995095983616,0.8684995095983616
-24450.0,24450.0,830.6670308965139,-0.8683892679101923,0.8683892679101923
-24400.0,24400.0,830.6677911326715,-0.8682790262220195,0.8682790262220195
-24350.0,24350.0,830.668551368829,-0.8681687845338502,0.8681687845338502
-24300.0,24300.0,830.6693116049864,-0.8680585428456773,0.8680585428456773
-24250.0,24250.0,830.670071841144,-0.867948301157508,0.867948301157508
-24200.0,24200.0,830.6708320773016,-0.8678380594693351,0.8678380594693351
-24150.0,24150.0,830.6715923134591,-0.8677278177811658,0.8677278177811658
-24100.0,24100.0,830.6723525496166,-0.867617576092993,0.867617576092993
-24050.0,24050.0,830.6731127857742,-0.8675073344048236,0.8675073344048236
-24000.0,24000.0,830.6738730219317,-0.8673970927166508,0.8673970927166508
-23950.0,23950.0,830.6746332580892,-0.8672868510284815,0.8672868510284815
-23900.0,23900.0,830.6753934942467,-0.8671766093403086,0.8671766093403086
-23850.0,23850.0,830.6770113267098,-0.8668500115887774,0.8668500115887774
-23800.0,23800.0,830.6786961911087,-0.8665065028901857,0.8665065028901857
-23750.0,23750.0,830.6803810555075,-0.8661629941915976,0.8661629941915976
-23700.0,23700.0,830.6820659199063,-0.8658194854930059,0.8658194854930059
-23650.0,23650.0,830.6837507843052,-0.8654759767944178,0.8654759767944178
-23600.0,23600.0,830.685435648704,-0.8651324680958261,0.8651324680958261
-23550.0,23550.0,830.6871205131029,-0.864788959397238,0.864788959397238
-23500.0,23500.0,830.6888053775017,-0.8644454506986499,0.8644454506986499
-23450.0,23450.0,830.6904902419005,-0.8641019420000582,0.8641019420000582
-23400.0,23400.0,830.6921751062994,-0.8637584333014701,0.8637584333014701
-23350.0,23350.0,830.6938599706982,-0.8634149246028784,0.8634149246028784
-23300.0,23300.0,830.695544835097,-0.8630714159042903,0.8630714159042903
-23250.0,23250.0,830.6972296994959,-0.8627279072056986,0.8627279072056986
-23200.0,23200.0,830.6989145638947,-0.8623843985071105,0.8623843985071105
-23150.0,23150.0,830.7005994282936,-0.8620408898085223,0.8620408898085223
-23100.0,23100.0,830.7022842926924,-0.8616973811099307,0.8616973811099307
-23050.0,23050.0,830.7039691570913,-0.8613538724113425,0.8613538724113425
-23000.0,23000.0,830.7056540214901,-0.8610103637127509,0.8610103637127509
-22950.0,22950.0,830.7073388858889,-0.8606668550141627,0.8606668550141627
-22900.0,22900.0,830.7090237502878,-0.8603233463155711,0.8603233463155711
-22850.0,22850.0,830.7107086146866,-0.8599798376169829,0.8599798376169829
-22800.0,22800.0,830.7123934790854,-0.8596363289183948,0.8596363289183948
-22750.0,22750.0,830.7141646251039,-0.8593997924637335,0.8593997924637335
-22700.0,22700.0,830.7160271079289,-0.8592764956908567,0.8592764956908567
-22650.0,22650.0,830.7178895907539,-0.8591531989179835,0.8591531989179835
-22600.0,22600.0,830.719752073579,-0.8590299021451067,0.8590299021451067
-22550.0,22550.0,830.7216145564039,-0.8589066053722334,0.8589066053722334
-22500.0,22500.0,830.723477039229,-0.8587833085993566,0.8587833085993566
-22450.0,22450.0,830.725339522054,-0.8586600118264833,0.8586600118264833
-22400.0,22400.0,830.727202004879,-0.8585367150536065,0.8585367150536065
-22350.0,22350.0,830.7290644877041,-0.8584134182807333,0.8584134182807333
-22300.0,22300.0,830.7309269705291,-0.8582901215078564,0.8582901215078564
-22250.0,22250.0,830.7327894533541,-0.8581668247349832,0.8581668247349832
-22200.0,22200.0,830.7346519361793,-0.8580435279621064,0.8580435279621064
-22150.0,22150.0,830.7365144190042,-0.8579202311892296,0.8579202311892296
-22100.0,22100.0,830.7383769018293,-0.8577969344163563,0.8577969344163563
-22050.0,22050.0,830.7402393846543,-0.8576736376434795,0.8576736376434795
-22000.0,22000.0,830.7421018674793,-0.8575503408706062,0.8575503408706062
-21950.0,21950.0,830.7439643503044,-0.8574270440977294,0.8574270440977294
-21900.0,21900.0,830.7458268331294,-0.8573037473248561,0.8573037473248561
-21850.0,21850.0,830.7476893159544,-0.8571804505519793,0.8571804505519793
-21800.0,21800.0,830.7495517987795,-0.8570571537791061,0.8570571537791061
-21750.0,21750.0,830.7514142816044,-0.8569338570062293,0.8569338570062293
-21700.0,21700.0,830.7532767644295,-0.856810560233356,0.856810560233356
-21650.0,21650.0,830.7551392472545,-0.8566872634604792,0.8566872634604792
-21600.0,21600.0,830.7567666239515,-0.8564862648385123,0.8564862648385123
-21550.0,21550.0,830.7580466089662,-0.8561704543385247,0.8561704543385247
-21500.0,21500.0,830.7593265939807,-0.855854643838537,0.855854643838537
-21450.0,21450.0,830.7606065789953,-0.8555388333385494,0.8555388333385494
-21400.0,21400.0,830.7618865640098,-0.8552230228385618,0.8552230228385618
-21350.0,21350.0,830.7631665490244,-0.8549072123385741,0.8549072123385741
-21300.0,21300.0,830.764446534039,-0.8545914018385901,0.8545914018385901
-21250.0,21250.0,830.7657265190535,-0.8542755913386024,0.8542755913386024
-21200.0,21200.0,830.7670065040681,-0.8539597808386148,0.8539597808386148
-21150.0,21150.0,830.7682864890827,-0.8536439703386272,0.8536439703386272
-21100.0,21100.0,830.7695664740972,-0.8533281598386395,0.8533281598386395
-21050.0,21050.0,830.7708464591118,-0.8530123493386519,0.8530123493386519
-21000.0,21000.0,830.7721264441263,-0.8526965388386643,0.8526965388386643
-20950.0,20950.0,830.773406429141,-0.8523807283386766,0.8523807283386766
-20900.0,20900.0,830.7746864141554,-0.852064917838689,0.852064917838689
-20850.0,20850.0,830.7759663991701,-0.8517491073387014,0.8517491073387014
-20800.0,20800.0,830.7772463841847,-0.8514332968387173,0.8514332968387173
-20750.0,20750.0,830.7785263691992,-0.8511174863387296,0.8511174863387296
-20700.0,20700.0,830.7798063542137,-0.850801675838742,0.850801675838742
-20650.0,20650.0,830.7810863392283,-0.8504858653387544,0.8504858653387544
-20600.0,20600.0,830.782366324243,-0.8501700548387667,0.8501700548387667
-20550.0,20550.0,830.7836463092574,-0.8498542443387791,0.8498542443387791
-20500.0,20500.0,830.784926294272,-0.8495384338387915,0.8495384338387915
-20450.0,20450.0,830.7862970020293,-0.8491117080802404,0.8491117080802404
-20400.0,20400.0,830.7877133361332,-0.848629200740536,0.848629200740536
-20350.0,20350.0,830.7891296702371,-0.8481466934008353,0.8481466934008353
-20300.0,20300.0,830.790546004341,-0.8476641860611345,0.8476641860611345
-20250.0,20250.0,830.7919623384448,-0.8471816787214337,0.8471816787214337
-20200.0,20200.0,830.7933786725487,-0.8466991713817329,0.8466991713817329
-20150.0,20150.0,830.7947950066525,-0.8462166640420286,0.8462166640420286
-20100.0,20100.0,830.7962113407564,-0.8457341567023278,0.8457341567023278
-20050.0,20050.0,830.7976276748603,-0.845251649362627,0.845251649362627
-20000.0,20000.0,830.7990440089642,-0.8447691420229262,0.8447691420229262
-19950.0,19950.0,830.8004603430682,-0.8442866346832218,0.8442866346832218
-19900.0,19900.0,830.801876677172,-0.8438041273435211,0.8438041273435211
-19850.0,19850.0,830.8032930112759,-0.8433216200038203,0.8433216200038203
-19800.0,19800.0,830.8047093453797,-0.8428391126641195,0.8428391126641195
-19750.0,19750.0,830.8061256794836,-0.8423566053244187,0.8423566053244187
-19700.0,19700.0,830.8075420135875,-0.8418740979847144,0.8418740979847144
-19650.0,19650.0,830.8089583476914,-0.8413915906450136,0.8413915906450136
-19600.0,19600.0,830.8103746817953,-0.8409090833053128,0.8409090833053128
-19550.0,19550.0,830.8117910158992,-0.840426575965612,0.840426575965612
-19500.0,19500.0,830.813207350003,-0.8399440686259076,0.8399440686259076
-19450.0,19450.0,830.8146236841069,-0.8394615612862069,0.8394615612862069
-19400.0,19400.0,830.8160400182107,-0.8389790539465061,0.8389790539465061
-19350.0,19350.0,830.8175148538629,-0.8385469268614187,0.8385469268614187
-19300.0,19300.0,830.8194067045997,-0.8384739240519963,0.8384739240519963
-19250.0,19250.0,830.8212985553366,-0.8384009212425774,0.8384009212425774
-19200.0,19200.0,830.8231904060735,-0.8383279184331549,0.8383279184331549
-19150.0,19150.0,830.8250822568103,-0.838254915623736,0.838254915623736
-19100.0,19100.0,830.8269741075471,-0.8381819128143135,0.8381819128143135
-19050.0,19050.0,830.828865958284,-0.8381089100048946,0.8381089100048946
-19000.0,19000.0,830.830757809021,-0.8380359071954722,0.8380359071954722
-18950.0,18950.0,830.8326496597577,-0.8379629043860533,0.8379629043860533
-18900.0,18900.0,830.8345415104945,-0.8378899015766308,0.8378899015766308
-18850.0,18850.0,830.8364333612315,-0.8378168987672083,0.8378168987672083
-18800.0,18800.0,830.8383252119683,-0.8377438959577894,0.8377438959577894
-18750.0,18750.0,830.840217062705,-0.837670893148367,0.837670893148367
-18700.0,18700.0,830.842108913442,-0.837597890338948,0.837597890338948
-18650.0,18650.0,830.8440007641789,-0.8375248875295256,0.8375248875295256
-18600.0,18600.0,830.8458926149157,-0.8374518847201067,0.8374518847201067
-18550.0,18550.0,830.8477844656525,-0.8373788819106842,0.8373788819106842
-18500.0,18500.0,830.8496763163894,-0.8373058791012653,0.8373058791012653
-18450.0,18450.0,830.8515681671263,-0.8372328762918428,0.8372328762918428
-18400.0,18400.0,830.8534600178631,-0.8371598734824239,0.8371598734824239
-18350.0,18350.0,830.8553518685999,-0.8370868706730015,0.8370868706730015
-18300.0,18300.0,830.8572437193368,-0.837013867863579,0.837013867863579
-18250.0,18250.0,830.8591355700737,-0.8369408650541601,0.8369408650541601
-18200.0,18200.0,830.861218843804,-0.8366916011106582,0.8366916011106582
-18150.0,18150.0,830.8635462262547,-0.8362175633344329,0.8362175633344329
-18100.0,18100.0,830.8658736087054,-0.8357435255582075,0.8357435255582075
-18050.0,18050.0,830.8682009911563,-0.8352694877819786,0.8352694877819786
-18000.0,18000.0,830.870528373607,-0.8347954500057533,0.8347954500057533
-17950.0,17950.0,830.8728557560578,-0.8343214122295279,0.8343214122295279
-17900.0,17900.0,830.8751831385086,-0.8338473744533026,0.8338473744533026
-17850.0,17850.0,830.8775105209593,-0.8333733366770772,0.8333733366770772
-17800.0,17800.0,830.8798379034101,-0.8328992989008519,0.8328992989008519
-17750.0,17750.0,830.8821652858609,-0.8324252611246266,0.8324252611246266
-17700.0,17700.0,830.8844926683116,-0.8319512233484012,0.8319512233484012
-17650.0,17650.0,830.8868200507625,-0.8314771855721759,0.8314771855721759
-17600.0,17600.0,830.8891474332132,-0.8310031477959505,0.8310031477959505
-17550.0,17550.0,830.891474815664,-0.8305291100197252,0.8305291100197252
-17500.0,17500.0,830.8938021981148,-0.8300550722434998,0.8300550722434998
-17450.0,17450.0,830.8961295805656,-0.8295810344672709,0.8295810344672709
-17400.0,17400.0,830.8984569630163,-0.8291069966910456,0.8291069966910456
-17350.0,17350.0,830.9007843454672,-0.8286329589148203,0.8286329589148203
-17300.0,17300.0,830.9031117279178,-0.8281589211385949,0.8281589211385949
-17250.0,17250.0,830.9054391103687,-0.8276848833623696,0.8276848833623696
-17200.0,17200.0,830.9077664928194,-0.8272108455861442,0.8272108455861442
-17150.0,17150.0,830.9100938752701,-0.8267368078099189,0.8267368078099189
-17100.0,17100.0,830.912261771945,-0.8262957645169031,0.8262957645169031
-17050.0,17050.0,830.9135687515509,-0.8260328281028038,0.8260328281028038
-17000.0,17000.0,830.9148757311566,-0.825769891688708,0.825769891688708
-16950.0,16950.0,830.9161827107624,-0.8255069552746122,0.8255069552746122
-16900.0,16900.0,830.9174896903683,-0.8252440188605128,0.8252440188605128
-16850.0,16850.0,830.918796669974,-0.824981082446417,0.824981082446417
-16800.0,16800.0,830.9201036495798,-0.8247181460323212,0.8247181460323212
-16750.0,16750.0,830.9214106291856,-0.8244552096182218,0.8244552096182218
-16700.0,16700.0,830.9227176087913,-0.824192273204126,0.824192273204126
-16650.0,16650.0,830.9240245883971,-0.8239293367900302,0.8239293367900302
-16600.0,16600.0,830.925331568003,-0.8236664003759309,0.8236664003759309
-16550.0,16550.0,830.9266385476087,-0.8234034639618351,0.8234034639618351
-16500.0,16500.0,830.9279455272144,-0.8231405275477393,0.8231405275477393
-16450.0,16450.0,830.9292525068203,-0.8228775911336434,0.8228775911336434
-16400.0,16400.0,830.9305594864261,-0.8226146547195441,0.8226146547195441
-16350.0,16350.0,830.9318664660318,-0.8223517183054483,0.8223517183054483
-16300.0,16300.0,830.9331734456376,-0.8220887818913525,0.8220887818913525
-16250.0,16250.0,830.9344804252435,-0.8218258454772531,0.8218258454772531
-16200.0,16200.0,830.9357874048492,-0.8215629090631573,0.8215629090631573
-16150.0,16150.0,830.937094384455,-0.8212999726490615,0.8212999726490615
-16100.0,16100.0,830.9384013640608,-0.8210370362349622,0.8210370362349622
-16050.0,16050.0,830.9397083436666,-0.8207740998208664,0.8207740998208664
-16000.0,16000.0,830.9410153232724,-0.8205111634067705,0.8205111634067705
-15950.0,15950.0,830.9426355830975,-0.8202822337796505,0.8202822337796505
-15900.0,15900.0,830.9449066119176,-0.8201239455821856,0.8201239455821856
-15850.0,15850.0,830.9471776407378,-0.8199656573847243,0.8199656573847243
-15800.0,15800.0,830.9494486695578,-0.8198073691872629,0.8198073691872629
-15750.0,15750.0,830.9517196983779,-0.8196490809898016,0.8196490809898016
-15700.0,15700.0,830.9539907271981,-0.8194907927923403,0.8194907927923403
-15650.0,15650.0,830.9562617560182,-0.8193325045948789,0.8193325045948789
-15600.0,15600.0,830.9585327848383,-0.8191742163974176,0.8191742163974176
-15550.0,15550.0,830.9608038136585,-0.8190159281999527,0.8190159281999527
-15500.0,15500.0,830.9630748424786,-0.8188576400024914,0.8188576400024914
-15450.0,15450.0,830.9653458712986,-0.8186993518050301,0.8186993518050301
-15400.0,15400.0,830.9676169001187,-0.8185410636075687,0.8185410636075687
-15350.0,15350.0,830.9698879289389,-0.8183827754101074,0.8183827754101074
-15300.0,15300.0,830.9721589577589,-0.8182244872126461,0.8182244872126461
-15250.0,15250.0,830.974429986579,-0.8180661990151812,0.8180661990151812
-15200.0,15200.0,830.9767010153992,-0.8179079108177199,0.8179079108177199
-15150.0,15150.0,830.9789720442193,-0.8177496226202585,0.8177496226202585
-15100.0,15100.0,830.9812430730394,-0.8175913344227972,0.8175913344227972
-15050.0,15050.0,830.9835141018596,-0.8174330462253359,0.8174330462253359
-15000.0,15000.0,830.9857851306797,-0.8172747580278745,0.8172747580278745
-14950.0,14950.0,830.9880561594997,-0.8171164698304132,0.8171164698304132
-14900.0,14900.0,830.9903271883198,-0.8169581816329483,0.8169581816329483
-14850.0,14850.0,830.9925982171399,-0.816799893435487,0.816799893435487
-14800.0,14800.0,830.9944489038655,-0.8165031216404728,0.8165031216404728
-14750.0,14750.0,830.9962216387303,-0.8161806682536472,0.8161806682536472
-14700.0,14700.0,830.9979943735952,-0.8158582148668216,0.8158582148668216
-14650.0,14650.0,830.9997671084601,-0.8155357614799961,0.8155357614799961
-14600.0,14600.0,831.001539843325,-0.8152133080931705,0.8152133080931705
-14550.0,14550.0,831.0033125781899,-0.8148908547063485,0.8148908547063485
-14500.0,14500.0,831.0050853130548,-0.8145684013195229,0.8145684013195229
-14450.0,14450.0,831.0068580479196,-0.8142459479326973,0.8142459479326973
-14400.0,14400.0,831.0086307827846,-0.8139234945458718,0.8139234945458718
-14350.0,14350.0,831.0104035176495,-0.8136010411590462,0.8136010411590462
-14300.0,14300.0,831.0121762525143,-0.8132785877722206,0.8132785877722206
-14250.0,14250.0,831.0139489873793,-0.812956134385395,0.812956134385395
-14200.0,14200.0,831.0157217222442,-0.8126336809985695,0.8126336809985695
-14150.0,14150.0,831.017494457109,-0.8123112276117439,0.8123112276117439
-14100.0,14100.0,831.019267191974,-0.8119887742249183,0.8119887742249183
-14050.0,14050.0,831.0210399268389,-0.8116663208380928,0.8116663208380928
-14000.0,14000.0,831.0228126617037,-0.8113438674512672,0.8113438674512672
-13950.0,13950.0,831.0245853965687,-0.8110214140644416,0.8110214140644416
-13900.0,13900.0,831.0263581314335,-0.810698960677616,0.810698960677616
-13850.0,13850.0,831.0281308662984,-0.810376507290794,0.810376507290794
-13800.0,13800.0,831.0299036011634,-0.8100540539039685,0.8100540539039685
-13750.0,13750.0,831.0316763360282,-0.8097316005171429,0.8097316005171429
-13700.0,13700.0,831.0334490708931,-0.8094091471303173,0.8094091471303173
-13650.0,13650.0,831.036012347877,-0.8089724067678716,0.8089724067678716
-13600.0,13600.0,831.0387232550722,-0.80851432382293,0.80851432382293
-13550.0,13550.0,831.0414341622675,-0.8080562408779883,0.8080562408779883
-13500.0,13500.0,831.044145069463,-0.8075981579330502,0.8075981579330502
-13450.0,13450.0,831.0468559766582,-0.8071400749881086,0.8071400749881086
-13400.0,13400.0,831.0495668838536,-0.8066819920431669,0.8066819920431669
-13350.0,13350.0,831.0522777910489,-0.8062239090982253,0.8062239090982253
-13300.0,13300.0,831.0549886982442,-0.8057658261532836,0.8057658261532836
-13250.0,13250.0,831.0576996054396,-0.8053077432083455,0.8053077432083455
-13200.0,13200.0,831.0604105126349,-0.8048496602634039,0.8048496602634039
-13150.0,13150.0,831.0631214198302,-0.8043915773184622,0.8043915773184622
