Theta2,Intensity
52.75,11.3636363636364
52.77,8.52272727272727
52.79,0
52.81,14.2045454545455
52.83,8.52272727272727
52.85,2.84090909090909
52.87,8.52272727272727
52.89,14.2045454545455
52.91,0
52.93,0
52.95,5.68181818181818
52.97,11.3636363636364
52.99,8.52272727272727
53.01,2.84090909090909
53.03,5.68181818181818
53.05,14.2045454545455
53.07,5.68181818181818
53.09,0
53.11,11.3636363636364
53.13,11.3636363636364
53.15,14.2045454545455
53.17,2.84090909090909
53.19,8.52272727272727
53.21,8.52272727272727
53.23,5.68181818181818
53.25,11.3636363636364
53.27,8.52272727272727
53.29,11.3636363636364
53.31,11.3636363636364
53.33,2.84090909090909
53.35,5.68181818181818
53.37,2.84090909090909
53.39,11.3636363636364
53.41,8.52272727272727
53.43,2.84090909090909
53.45,11.3636363636364
53.47,5.68181818181818
53.49,2.84090909090909
53.51,5.68181818181818
53.53,2.84090909090909
53.55,14.2045454545455
53.57,8.52272727272727
53.59,2.84090909090909
53.61,8.52272727272727
53.63,8.52272727272727
53.65,8.52272727272727
53.67,14.2045454545455
53.69,5.68181818181818
53.71,17.0454545454545
53.73,5.68181818181818
53.75,2.84090909090909
53.77,5.68181818181818
53.79,8.52272727272727
53.81,5.68181818181818
53.83,5.68181818181818
53.85,2.84090909090909
53.87,11.3636363636364
53.89,5.68181818181818
53.91,8.52272727272727
53.93,8.52272727272727
53.95,14.2045454545455
53.97,2.84090909090909
53.99,2.84090909090909
54.01,11.3636363636364
54.03,11.3636363636364
54.05,0
54.07,8.52272727272727
54.09,8.52272727272727
54.11,2.84090909090909
54.13,0
54.15,8.52272727272727
54.17,5.68181818181818
54.19,14.2045454545455
54.21,5.68181818181818
54.23,8.52272727272727
54.25,5.68181818181818
54.27,11.3636363636364
54.29,8.52272727272727
54.31,5.68181818181818
54.33,11.3636363636364
54.35,0
54.37,0
54.39,11.3636363636364
54.41,8.52272727272727
54.43,11.3636363636364
54.45,2.84090909090909
54.47,5.68181818181818
54.49,5.68181818181818
54.51,5.68181818181818
54.53,14.2045454545455
54.55,8.52272727272727
54.57,8.52272727272727
54.59,2.84090909090909
54.61,14.2045454545455
54.63,5.68181818181818
54.65,14.2045454545455
54.67,8.52272727272727
54.69,5.68181818181818
54.71,8.52272727272727
54.73,2.84090909090909
54.75,8.52272727272727
54.77,2.84090909090909
54.79,0
54.81,8.52272727272727
54.83,17.0454545454545
54.85,11.3636363636364
54.87,8.52272727272727
54.89,14.2045454545455
54.91,2.84090909090909
54.93,5.68181818181818
54.95,8.52272727272727
54.97,2.84090909090909
54.99,2.84090909090909
55.01,2.84090909090909
55.03,14.2045454545455
55.05,2.84090909090909
55.07,11.3636363636364
55.09,17.0454545454545
55.11,2.84090909090909
55.13,8.52272727272727
55.15,11.3636363636364
55.17,5.68181818181818
55.19,14.2045454545455
55.21,14.2045454545455
55.23,8.52272727272727
55.25,0
55.27,8.52272727272727
55.29,5.68181818181818
55.31,8.52272727272727
55.33,5.68181818181818
55.35,5.68181818181818
55.37,2.84090909090909
55.39,8.52272727272727
55.41,2.84090909090909
55.43,8.52272727272727
55.45,2.84090909090909
55.47,11.3636363636364
55.49,8.52272727272727
55.51,14.2045454545455
55.53,5.68181818181818
55.55,8.52272727272727
55.57,0
55.59,2.84090909090909
55.61,2.84090909090909
55.63,11.3636363636364
55.65,17.0454545454545
55.67,8.52272727272727
55.69,14.2045454545455
55.71,0
55.73,5.68181818181818
55.75,5.68181818181818
55.77,8.52272727272727
55.79,2.84090909090909
55.81,2.84090909090909
55.83,5.68181818181818
55.85,5.68181818181818
55.87,5.68181818181818
55.89,14.2045454545455
55.91,2.84090909090909
55.93,5.68181818181818
55.95,0
55.97,8.52272727272727
55.99,5.68181818181818
56.01,8.52272727272727
56.03,5.68181818181818
56.05,8.52272727272727
56.07,5.68181818181818
56.09,11.3636363636364
56.11,5.68181818181818
56.13,14.2045454545455
56.15,0
56.17,2.84090909090909
56.19,17.0454545454545
56.21,5.68181818181818
56.23,5.68181818181818
56.25,2.84090909090909
56.27,2.84090909090909
56.29,5.68181818181818
56.31,2.84090909090909
56.33,8.52272727272727
56.35,5.68181818181818
56.37,2.84090909090909
56.39,8.52272727272727
56.41,2.84090909090909
56.43,5.68181818181818
56.45,0
56.47,5.68181818181818
56.49,0
56.51,8.52272727272727
56.53,5.68181818181818
56.55,8.52272727272727
56.57,0
56.59,5.68181818181818
56.61,5.68181818181818
56.63,8.52272727272727
56.65,2.84090909090909
56.67,8.52272727272727
56.69,11.3636363636364
56.71,8.52272727272727
56.73,2.84090909090909
56.75,14.2045454545455
56.77,2.84090909090909
56.79,8.52272727272727
56.81,5.68181818181818
56.83,8.52272727272727
56.85,2.84090909090909
56.87,8.52272727272727
56.89,11.3636363636364
56.91,8.52272727272727
56.93,5.68181818181818
56.95,11.3636363636364
56.97,0
56.99,5.68181818181818
57.01,5.68181818181818
57.03,19.8863636363636
57.05,2.84090909090909
57.07,14.2045454545455
57.09,11.3636363636364
57.11,2.84090909090909
57.13,2.84090909090909
57.15,17.0454545454545
57.17,5.68181818181818
57.19,5.68181818181818
57.21,2.84090909090909
57.23,17.0454545454545
57.25,0
57.27,8.52272727272727
57.29,8.52272727272727
57.31,0
57.33,8.52272727272727
57.35,5.68181818181818
57.37,11.3636363636364
57.39,11.3636363636364
57.41,0
57.43,2.84090909090909
57.45,2.84090909090909
57.47,5.68181818181818
57.49,5.68181818181818
57.51,11.3636363636364
57.53,8.52272727272727
57.55,14.2045454545455
57.57,5.68181818181818
57.59,5.68181818181818
57.61,14.2045454545455
57.63,5.68181818181818
57.65,5.68181818181818
57.67,5.68181818181818
57.69,5.68181818181818
57.71,0
57.73,8.52272727272727
57.75,8.52272727272727
57.77,11.3636363636364
57.79,5.68181818181818
57.81,8.52272727272727
57.83,8.52272727272727
57.85,5.68181818181818
57.87,17.0454545454545
57.89,11.3636363636364
57.91,5.68181818181818
57.93,8.52272727272727
57.95,2.84090909090909
57.97,0
57.99,11.3636363636364
58.01,5.68181818181818
58.03,8.52272727272727
58.05,5.68181818181818
58.07,5.68181818181818
58.09,8.52272727272727
58.11,8.52272727272727
58.13,5.68181818181818
58.15,14.2045454545455
58.17,8.52272727272727
58.19,5.68181818181818
58.21,2.84090909090909
58.23,5.68181818181818
58.25,8.52272727272727
58.27,5.68181818181818
58.29,8.52272727272727
58.31,11.3636363636364
58.33,14.2045454545455
58.35,2.84090909090909
58.37,2.84090909090909
58.39,11.3636363636364
58.41,17.0454545454545
58.43,5.68181818181818
58.45,0
58.47,2.84090909090909
58.49,8.52272727272727
58.51,8.52272727272727
58.53,8.52272727272727
58.55,0
58.57,5.68181818181818
58.59,8.52272727272727
58.61,2.84090909090909
58.63,11.3636363636364
58.65,5.68181818181818
58.67,8.52272727272727
58.69,0
58.71,5.68181818181818
58.73,0
58.75,0
58.77,2.84090909090909
58.79,8.52272727272727
58.81,5.68181818181818
58.83,5.68181818181818
58.85,14.2045454545455
58.87,2.84090909090909
58.89,5.68181818181818
58.91,5.68181818181818
58.93,2.84090909090909
58.95,2.84090909090909
58.97,5.68181818181818
58.99,2.84090909090909
59.01,2.84090909090909
59.03,11.3636363636364
59.05,0
59.07,11.3636363636364
59.09,2.84090909090909
59.11,5.68181818181818
59.13,2.84090909090909
59.15,8.52272727272727
59.17,5.68181818181818
59.19,8.52272727272727
59.21,14.2045454545455
59.23,11.3636363636364
59.25,8.52272727272727
59.27,8.52272727272727
59.29,0
59.31,5.68181818181818
59.33,5.68181818181818
59.35,8.52272727272727
59.37,5.68181818181818
59.39,5.68181818181818
59.41,5.68181818181818
59.43,2.84090909090909
59.45,2.84090909090909
59.47,5.68181818181818
59.49,2.84090909090909
59.51,8.52272727272727
59.53,14.2045454545455
59.55,0
59.57,5.68181818181818
59.59,5.68181818181818
59.61,2.84090909090909
59.63,5.68181818181818
59.65,8.52272727272727
59.67,2.84090909090909
59.69,5.68181818181818
59.71,11.3636363636364
59.73,5.68181818181818
59.75,2.84090909090909
59.77,8.52272727272727
59.79,14.2045454545455
59.81,2.84090909090909
59.83,2.84090909090909
59.85,0
59.87,2.84090909090909
59.89,5.68181818181818
59.91,0
59.93,2.84090909090909
59.95,8.52272727272727
59.97,5.68181818181818
59.99,5.68181818181818
60.01,2.84090909090909
60.03,2.84090909090909
60.05,11.3636363636364
60.07,5.68181818181818
60.09,5.68181818181818
60.11,0
60.13,2.84090909090909
60.15,5.68181818181818
60.17,5.68181818181818
60.19,8.52272727272727
60.21,2.84090909090909
60.23,17.0454545454545
60.25,8.52272727272727
60.27,14.2045454545455
60.29,5.68181818181818
60.31,2.84090909090909
60.33,5.68181818181818
60.35,14.2045454545455
60.37,5.68181818181818
60.39,2.84090909090909
60.41,2.84090909090909
60.43,0
60.45,0
60.47,0
60.49,22.7272727272727
60.51,0
60.53,5.68181818181818
60.55,5.68181818181818
60.57,5.68181818181818
60.59,11.3636363636364
60.61,11.3636363636364
60.63,0
60.65,2.84090909090909
60.67,8.52272727272727
60.69,8.52272727272727
60.71,2.84090909090909
60.73,8.52272727272727
60.75,5.68181818181818
60.77,2.84090909090909
60.79,5.68181818181818
60.81,8.52272727272727
60.83,5.68181818181818
60.85,2.84090909090909
60.87,5.68181818181818
60.89,2.84090909090909
60.91,5.68181818181818
60.93,0
60.95,5.68181818181818
60.97,2.84090909090909
60.99,5.68181818181818
61.01,2.84090909090909
61.03,0
61.05,5.68181818181818
61.07,2.84090909090909
61.09,11.3636363636364
61.11,2.84090909090909
61.13,5.68181818181818
61.15,0
61.17,8.52272727272727
61.19,2.84090909090909
61.21,5.68181818181818
61.23,11.3636363636364
61.25,19.8863636363636
61.27,8.52272727272727
61.29,17.0454545454545
61.31,2.84090909090909
61.33,2.84090909090909
61.35,2.84090909090909
61.37,8.52272727272727
61.39,5.68181818181818
61.41,14.2045454545455
61.43,0
61.45,8.52272727272727
61.47,2.84090909090909
61.49,8.52272727272727
61.51,0
61.53,2.84090909090909
61.55,2.84090909090909
61.57,5.68181818181818
61.59,11.3636363636364
61.61,5.68181818181818
61.63,8.52272727272727
61.65,2.84090909090909
61.67,8.52272727272727
61.69,8.52272727272727
61.71,5.68181818181818
61.73,0
61.75,5.68181818181818
61.77,5.68181818181818
61.79,2.84090909090909
61.81,8.52272727272727
61.83,0
61.85,14.2045454545455
61.87,5.68181818181818
61.89,5.68181818181818
61.91,8.52272727272727
61.93,2.84090909090909
61.95,0
61.97,2.84090909090909
61.99,2.84090909090909
62.01,2.84090909090909
62.03,5.68181818181818
62.05,2.84090909090909
62.07,2.84090909090909
62.09,2.84090909090909
62.11,2.84090909090909
62.13,2.84090909090909
62.15,5.68181818181818
62.17,2.84090909090909
62.19,8.52272727272727
62.21,8.52272727272727
62.23,0
62.25,2.84090909090909
62.27,8.52272727272727
62.29,0
62.31,0
62.33,5.68181818181818
62.35,5.68181818181818
62.37,11.3636363636364
62.39,0
62.41,8.52272727272727
62.43,5.68181818181818
62.45,5.68181818181818
62.47,0
62.49,2.84090909090909
62.51,14.2045454545455
62.53,11.3636363636364
62.55,5.68181818181818
62.57,11.3636363636364
62.59,8.52272727272727
62.61,14.2045454545455
62.63,2.84090909090909
62.65,11.3636363636364
62.67,11.3636363636364
62.69,2.84090909090909
62.71,2.84090909090909
62.73,2.84090909090909
62.75,5.68181818181818
62.77,11.3636363636364
62.79,2.84090909090909
62.81,0
62.83,5.68181818181818
62.85,2.84090909090909
62.87,8.52272727272727
62.89,5.68181818181818
62.91,17.0454545454545
62.93,11.3636363636364
62.95,2.84090909090909
62.97,8.52272727272727
62.99,2.84090909090909
63.01,2.84090909090909
63.03,2.84090909090909
63.05,14.2045454545455
63.07,5.68181818181818
63.09,11.3636363636364
63.11,2.84090909090909
63.13,2.84090909090909
63.15,2.84090909090909
63.17,0
63.19,2.84090909090909
63.21,0
63.23,5.68181818181818
63.25,8.52272727272727
63.27,5.68181818181818
63.29,0
63.31,11.3636363636364
63.33,11.3636363636364
63.35,8.52272727272727
63.37,5.68181818181818
63.39,5.68181818181818
63.41,8.52272727272727
63.43,14.2045454545455
63.45,5.68181818181818
63.47,11.3636363636364
63.49,5.68181818181818
63.51,2.84090909090909
63.53,2.84090909090909
63.55,2.84090909090909
63.57,8.52272727272727
63.59,11.3636363636364
63.61,2.84090909090909
63.63,8.52272727272727
63.65,5.68181818181818
63.67,2.84090909090909
63.69,5.68181818181818
63.71,2.84090909090909
63.73,8.52272727272727
63.75,11.3636363636364
63.77,2.84090909090909
63.79,0
63.81,5.68181818181818
63.83,11.3636363636364
63.85,8.52272727272727
63.87,2.84090909090909
63.89,5.68181818181818
63.91,5.68181818181818
63.93,8.52272727272727
63.95,2.84090909090909
63.97,11.3636363636364
63.99,2.84090909090909
64.01,5.68181818181818
64.03,2.84090909090909
64.05,5.68181818181818
64.07,2.84090909090909
64.09,8.52272727272727
64.11,5.68181818181818
64.13,2.84090909090909
64.15,2.84090909090909
64.17,0
64.19,8.52272727272727
64.21,5.68181818181818
64.23,8.52272727272727
64.25,2.84090909090909
64.27,2.84090909090909
64.29,2.84090909090909
64.31,8.52272727272727
64.33,8.52272727272727
64.35,5.68181818181818
64.37,14.2045454545455
64.39,2.84090909090909
64.41,8.52272727272727
64.43,2.84090909090909
64.45,11.3636363636364
64.47,5.68181818181818
64.49,8.52272727272727
64.51,2.84090909090909
64.53,2.84090909090909
64.55,5.68181818181818
64.57,2.84090909090909
64.59,8.52272727272727
64.61,5.68181818181818
64.63,8.52272727272727
64.65,5.68181818181818
64.67,2.84090909090909
64.69,5.68181818181818
64.71,8.52272727272727
64.73,11.3636363636364
64.75,2.84090909090909
64.77,5.68181818181818
64.79,0
64.81,2.84090909090909
64.83,2.84090909090909
64.85,2.84090909090909
64.87,2.84090909090909
64.89,0
64.91,0
64.93,19.8863636363636
64.95,5.68181818181818
64.97,5.68181818181818
64.99,8.52272727272727
65.01,5.68181818181818
65.03,14.2045454545455
65.05,17.0454545454545
65.07,2.84090909090909
65.09,5.68181818181818
65.11,5.68181818181818
65.13,0
65.15,5.68181818181818
65.17,5.68181818181818
65.19,5.68181818181818
65.21,2.84090909090909
65.23,11.3636363636364
65.25,5.68181818181818
65.27,8.52272727272727
65.29,8.52272727272727
65.31,5.68181818181818
65.33,2.84090909090909
65.35,5.68181818181818
65.37,8.52272727272727
65.39,14.2045454545455
65.41,5.68181818181818
65.43,8.52272727272727
65.45,8.52272727272727
65.47,8.52272727272727
65.49,2.84090909090909
65.51,2.84090909090909
65.53,19.8863636363636
65.55,8.52272727272727
65.57,11.3636363636364
65.59,8.52272727272727
65.61,5.68181818181818
65.63,5.68181818181818
65.65,2.84090909090909
65.67,5.68181818181818
65.69,2.84090909090909
65.71,5.68181818181818
65.73,11.3636363636364
65.75,8.52272727272727
65.77,5.68181818181818
65.79,5.68181818181818
65.81,5.68181818181818
65.83,0
65.85,2.84090909090909
65.87,2.84090909090909
65.89,5.68181818181818
65.91,5.68181818181818
65.93,8.52272727272727
65.95,14.2045454545455
65.97,8.52272727272727
65.99,2.84090909090909
66.01,17.0454545454545
66.03,0
66.05,5.68181818181818
66.07,5.68181818181818
66.09,8.52272727272727
66.11,0
66.13,8.52272727272727
66.15,5.68181818181818
66.17,11.3636363636364
66.19,8.52272727272727
66.21,5.68181818181818
66.23,2.84090909090909
66.25,0
66.27,0
66.29,8.52272727272727
66.31,0
66.33,5.68181818181818
66.35,8.52272727272727
66.37,8.52272727272727
66.39,2.84090909090909
66.41,0
66.43,0
66.45,2.84090909090909
66.47,2.84090909090909
66.49,22.7272727272727
66.51,2.84090909090909
66.53,11.3636363636364
66.55,2.84090909090909
66.57,0
66.59,0
66.61,5.68181818181818
66.63,8.52272727272727
66.65,8.52272727272727
66.67,5.68181818181818
66.69,2.84090909090909
66.71,2.84090909090909
66.73,2.84090909090909
66.75,8.52272727272727
66.77,14.2045454545455
66.79,2.84090909090909
66.81,14.2045454545455
66.83,5.68181818181818
66.85,8.52272727272727
66.87,2.84090909090909
66.89,11.3636363636364
66.91,0
66.93,5.68181818181818
66.95,5.68181818181818
66.97,2.84090909090909
66.99,2.84090909090909
67.01,8.52272727272727
67.03,5.68181818181818
67.05,14.2045454545455
67.07,5.68181818181818
67.09,11.3636363636364
67.11,8.52272727272727
67.13,5.68181818181818
67.15,8.52272727272727
67.17,11.3636363636364
67.19,0
67.21,17.0454545454545
67.23,2.84090909090909
67.25,2.84090909090909
67.27,0
67.29,5.68181818181818
67.31,2.84090909090909
67.33,5.68181818181818
67.35,5.68181818181818
67.37,5.68181818181818
67.39,8.52272727272727
67.41,8.52272727272727
67.43,5.68181818181818
67.45,8.52272727272727
67.47,5.68181818181818
67.49,8.52272727272727
67.51,14.2045454545455
67.53,2.84090909090909
67.55,8.52272727272727
67.57,14.2045454545455
67.59,2.84090909090909
67.61,0
67.63,2.84090909090909
67.65,2.84090909090909
67.67,5.68181818181818
67.69,14.2045454545455
67.71,8.52272727272727
67.73,2.84090909090909
67.75,11.3636363636364
67.77,8.52272727272727
67.79,0
67.81,5.68181818181818
67.83,2.84090909090909
67.85,2.84090909090909
67.87,2.84090909090909
67.89,8.52272727272727
67.91,8.52272727272727
67.93,8.52272727272727
67.95,8.52272727272727
67.97,5.68181818181818
67.99,5.68181818181818
68.01,2.84090909090909
68.03,8.52272727272727
68.05,0
68.07,0
68.09,5.68181818181818
68.11,2.84090909090909
68.13,8.52272727272727
68.15,8.52272727272727
68.17,8.52272727272727
68.19,8.52272727272727
68.21,0
68.23,2.84090909090909
68.25,0
68.27,0
68.29,2.84090909090909
68.31,0
68.33,8.52272727272727
68.35,2.84090909090909
68.37,5.68181818181818
68.39,8.52272727272727
68.41,11.3636363636364
68.43,2.84090909090909
68.45,5.68181818181818
68.47,0
68.49,2.84090909090909
68.51,2.84090909090909
68.53,2.84090909090909
68.55,5.68181818181818
68.57,5.68181818181818
68.59,8.52272727272727
68.61,0
68.63,14.2045454545455
68.65,8.52272727272727
68.67,2.84090909090909
68.69,5.68181818181818
68.71,5.68181818181818
68.73,0
68.75,5.68181818181818
68.77,0
68.79,5.68181818181818
68.81,5.68181818181818
68.83,0
68.85,8.52272727272727
68.87,11.3636363636364
68.89,2.84090909090909
68.91,5.68181818181818
68.93,5.68181818181818
68.95,8.52272727272727
68.97,5.68181818181818
68.99,11.3636363636364
69.01,5.68181818181818
69.03,5.68181818181818
69.05,2.84090909090909
69.07,17.0454545454545
69.09,0
69.11,2.84090909090909
69.13,5.68181818181818
69.15,5.68181818181818
69.17,2.84090909090909
69.19,5.68181818181818
69.21,5.68181818181818
69.23,2.84090909090909
69.25,2.84090909090909
69.27,11.3636363636364
69.29,8.52272727272727
69.31,2.84090909090909
69.33,11.3636363636364
69.35,2.84090909090909
69.37,5.68181818181818
69.39,11.3636363636364
69.41,5.68181818181818
69.43,0
69.45,8.52272727272727
69.47,2.84090909090909
69.49,5.68181818181818
69.51,5.68181818181818
69.53,17.0454545454545
69.55,8.52272727272727
69.57,2.84090909090909
69.59,14.2045454545455
69.61,2.84090909090909
69.63,14.2045454545455
69.65,14.2045454545455
69.67,2.84090909090909
69.69,8.52272727272727
69.71,2.84090909090909
69.73,17.0454545454545
69.75,2.84090909090909
69.77,11.3636363636364
69.79,5.68181818181818
69.81,2.84090909090909
69.83,2.84090909090909
69.85,2.84090909090909
69.87,0
69.89,5.68181818181818
69.91,8.52272727272727
69.93,11.3636363636364
69.95,5.68181818181818
69.97,5.68181818181818
69.99,5.68181818181818
70.01,8.52272727272727
70.03,0
70.05,2.84090909090909
70.07,8.52272727272727
70.09,8.52272727272727
70.11,0
70.13,2.84090909090909
70.15,17.0454545454545
70.17,5.68181818181818
70.19,2.84090909090909
70.21,8.52272727272727
70.23,5.68181818181818
70.25,2.84090909090909
70.27,8.52272727272727
70.29,8.52272727272727
70.31,19.8863636363636
70.33,11.3636363636364
70.35,8.52272727272727
70.37,11.3636363636364
70.39,5.68181818181818
70.41,5.68181818181818
70.43,17.0454545454545
70.45,2.84090909090909
70.47,0
70.49,2.84090909090909
70.51,5.68181818181818
70.53,5.68181818181818
70.55,8.52272727272727
70.57,8.52272727272727
70.59,2.84090909090909
70.61,11.3636363636364
70.63,11.3636363636364
70.65,8.52272727272727
70.67,5.68181818181818
70.69,5.68181818181818
70.71,2.84090909090909
70.73,2.84090909090909
70.75,2.84090909090909
70.77,2.84090909090909
70.79,14.2045454545455
70.81,11.3636363636364
70.83,0
70.85,5.68181818181818
70.87,14.2045454545455
70.89,5.68181818181818
70.91,17.0454545454545
70.93,11.3636363636364
70.95,5.68181818181818
70.97,14.2045454545455
70.99,2.84090909090909
71.01,2.84090909090909
71.03,8.52272727272727
71.05,5.68181818181818
71.07,8.52272727272727
71.09,0
71.11,2.84090909090909
71.13,14.2045454545455
71.15,2.84090909090909
71.17,14.2045454545455
71.19,8.52272727272727
71.21,17.0454545454545
71.23,5.68181818181818
71.25,2.84090909090909
71.27,14.2045454545455
71.29,17.0454545454545
71.31,2.84090909090909
71.33,5.68181818181818
71.35,0
71.37,11.3636363636364
71.39,8.52272727272727
71.41,2.84090909090909
71.43,5.68181818181818
71.45,5.68181818181818
71.47,5.68181818181818
71.49,14.2045454545455
71.51,2.84090909090909
71.53,5.68181818181818
71.55,0
71.57,11.3636363636364
71.59,11.3636363636364
71.61,14.2045454545455
71.63,5.68181818181818
71.65,11.3636363636364
71.67,8.52272727272727
71.69,19.8863636363636
71.71,11.3636363636364
71.73,8.52272727272727
71.75,5.68181818181818
71.77,2.84090909090909
71.79,8.52272727272727
71.81,11.3636363636364
71.83,17.0454545454545
71.85,2.84090909090909
71.87,19.8863636363636
71.89,2.84090909090909
71.91,19.8863636363636
71.93,19.8863636363636
71.95,14.2045454545455
71.97,5.68181818181818
71.99,14.2045454545455
72.01,5.68181818181818
72.03,14.2045454545455
72.05,5.68181818181818
72.07,19.8863636363636
72.09,8.52272727272727
72.11,2.84090909090909
72.13,8.52272727272727
72.15,11.3636363636364
72.17,22.7272727272727
72.19,17.0454545454545
72.21,5.68181818181818
72.23,28.4090909090909
72.25,14.2045454545455
72.27,11.3636363636364
72.29,2.84090909090909
72.31,11.3636363636364
72.33,11.3636363636364
72.35,19.8863636363636
72.37,8.52272727272727
72.39,19.8863636363636
72.41,31.25
72.43,31.25
72.45,42.6136363636364
72.47,76.7045454545455
72.49,272.727272727273
72.51,951.704545454545
72.53,18113.6363636364
72.55,73210.2272727273
72.57,22886.3636363636
72.59,2278.40909090909
72.61,238.636363636364
72.63,130.681818181818
72.65,39.7727272727273
72.67,19.8863636363636
72.69,17.0454545454545
72.71,14.2045454545455
72.73,22.7272727272727
72.75,2.84090909090909
72.77,8.52272727272727
72.79,8.52272727272727
72.81,11.3636363636364
72.83,17.0454545454545
72.85,17.0454545454545
72.87,14.2045454545455
72.89,14.2045454545455
72.91,14.2045454545455
72.93,8.52272727272727
72.95,11.3636363636364
72.97,8.52272727272727
72.99,8.52272727272727
73.01,11.3636363636364
73.03,5.68181818181818
73.05,2.84090909090909
73.07,5.68181818181818
73.09,17.0454545454545
73.11,14.2045454545455
73.13,5.68181818181818
73.15,5.68181818181818
73.17,5.68181818181818
73.19,2.84090909090909
73.21,5.68181818181818
73.23,0
73.25,5.68181818181818
73.27,11.3636363636364
73.29,8.52272727272727
73.31,8.52272727272727
73.33,14.2045454545455
73.35,0
73.37,2.84090909090909
73.39,14.2045454545455
73.41,2.84090909090909
73.43,2.84090909090909
73.45,5.68181818181818
73.47,2.84090909090909
73.49,8.52272727272727
73.51,14.2045454545455
73.53,2.84090909090909
73.55,2.84090909090909
73.57,8.52272727272727
73.59,2.84090909090909
73.61,0
73.63,2.84090909090909
73.65,8.52272727272727
73.67,5.68181818181818
73.69,5.68181818181818
73.71,5.68181818181818
73.73,5.68181818181818
73.75,8.52272727272727
73.77,2.84090909090909
73.79,5.68181818181818
73.81,0
73.83,5.68181818181818
73.85,2.84090909090909
73.87,2.84090909090909
73.89,5.68181818181818
73.91,2.84090909090909
73.93,2.84090909090909
73.95,14.2045454545455
73.97,8.52272727272727
73.99,11.3636363636364
74.01,5.68181818181818
74.03,8.52272727272727
74.05,2.84090909090909
74.07,11.3636363636364
74.09,14.2045454545455
74.11,5.68181818181818
74.13,8.52272727272727
74.15,11.3636363636364
74.17,0
74.19,8.52272727272727
74.21,5.68181818181818
74.23,11.3636363636364
74.25,11.3636363636364
74.27,8.52272727272727
74.29,8.52272727272727
74.31,11.3636363636364
74.33,2.84090909090909
74.35,11.3636363636364
74.37,2.84090909090909
74.39,2.84090909090909
74.41,2.84090909090909
74.43,5.68181818181818
74.45,5.68181818181818
74.47,11.3636363636364
74.49,2.84090909090909
74.51,5.68181818181818
74.53,5.68181818181818
74.55,2.84090909090909
74.57,11.3636363636364
74.59,5.68181818181818
74.61,11.3636363636364
74.63,8.52272727272727
74.65,8.52272727272727
74.67,8.52272727272727
74.69,11.3636363636364
74.71,2.84090909090909
74.73,2.84090909090909
74.75,8.52272727272727
74.77,2.84090909090909
74.79,8.52272727272727
74.81,11.3636363636364
74.83,11.3636363636364
74.85,0
74.87,0
74.89,5.68181818181818
74.91,8.52272727272727
74.93,5.68181818181818
74.95,2.84090909090909
74.97,0
74.99,8.52272727272727
75.01,5.68181818181818
75.03,2.84090909090909
75.05,2.84090909090909
75.07,14.2045454545455
75.09,2.84090909090909
75.11,5.68181818181818
75.13,5.68181818181818
75.15,5.68181818181818
75.17,0
75.19,8.52272727272727
75.21,5.68181818181818
75.23,8.52272727272727
75.25,11.3636363636364
75.27,0
75.29,8.52272727272727
75.31,5.68181818181818
75.33,0
75.35,2.84090909090909
75.37,5.68181818181818
75.39,5.68181818181818
75.41,2.84090909090909
75.43,0
75.45,0
75.47,0
75.49,2.84090909090909
75.51,5.68181818181818
75.53,2.84090909090909
75.55,5.68181818181818
75.57,5.68181818181818
75.59,2.84090909090909
75.61,8.52272727272727
75.63,2.84090909090909
75.65,14.2045454545455
75.67,5.68181818181818
75.69,2.84090909090909
75.71,8.52272727272727
75.73,8.52272727272727
75.75,2.84090909090909
75.77,2.84090909090909
75.79,2.84090909090909
75.81,11.3636363636364
75.83,0
75.85,11.3636363636364
75.87,0
75.89,5.68181818181818
75.91,5.68181818181818
75.93,11.3636363636364
75.95,5.68181818181818
75.97,2.84090909090909
75.99,11.3636363636364
76.01,17.0454545454545
76.03,5.68181818181818
76.05,2.84090909090909
76.07,8.52272727272727
76.09,8.52272727272727
76.11,2.84090909090909
76.13,5.68181818181818
76.15,0
76.17,8.52272727272727
76.19,5.68181818181818
76.21,11.3636363636364
76.23,8.52272727272727
76.25,8.52272727272727
76.27,0
76.29,0
76.31,2.84090909090909
76.33,8.52272727272727
76.35,0
76.37,0
76.39,2.84090909090909
76.41,8.52272727272727
76.43,5.68181818181818
76.45,2.84090909090909
76.47,2.84090909090909
76.49,0
76.51,2.84090909090909
76.53,5.68181818181818
76.55,5.68181818181818
76.57,2.84090909090909
76.59,5.68181818181818
76.61,8.52272727272727
76.63,0
76.65,5.68181818181818
76.67,0
76.69,2.84090909090909
76.71,8.52272727272727
76.73,5.68181818181818
76.75,2.84090909090909
76.77,5.68181818181818
76.79,0
76.81,2.84090909090909
76.83,11.3636363636364
76.85,5.68181818181818
76.87,5.68181818181818
76.89,14.2045454545455
76.91,2.84090909090909
76.93,8.52272727272727
76.95,5.68181818181818
76.97,2.84090909090909
76.99,5.68181818181818
77.01,8.52272727272727
77.03,2.84090909090909
77.05,0
77.07,8.52272727272727
77.09,0
77.11,2.84090909090909
77.13,11.3636363636364
77.15,5.68181818181818
77.17,8.52272727272727
77.19,5.68181818181818
77.21,5.68181818181818
77.23,2.84090909090909
77.25,2.84090909090909
77.27,8.52272727272727
77.29,8.52272727272727
77.31,5.68181818181818
